Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter),Datetime
Kau Sai Chau,540.8333333333334,302.8333333333333,274.3333333333333,2024-07-01 10:00:00
Kau Sai Chau,612.6666666666666,227.66666666666666,361.6666666666667,2024-07-01 11:00:00
Kau Sai Chau,355.6666666666667,31.833333333333332,301.0,2024-07-01 12:00:00
Kau Sai Chau,338.3333333333333,9.333333333333334,304.3333333333333,2024-07-01 13:00:00
Kau Sai Chau,286.6666666666667,15.833333333333334,266.6666666666667,2024-07-01 14:00:00
Kau Sai Chau,275.6666666666667,128.83333333333334,175.66666666666666,2024-07-01 15:00:00
Kau Sai Chau,202.5,98.66666666666667,137.83333333333334,2024-07-01 16:00:00
Kau Sai Chau,87.66666666666667,21.666666666666668,74.16666666666667,2024-07-01 17:00:00
Kau Sai Chau,31.5,0.0,31.166666666666668,2024-07-01 18:00:00
Kau Sai Chau,1.8333333333333333,0.16666666666666666,1.8333333333333333,2024-07-01 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-01 20:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-01 21:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-01 22:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-01 23:00:00
King's Park,0.0,0.0,2.0,2024-07-01 00:00:00
King's Park,0.0,0.0,1.6666666666666667,2024-07-01 01:00:00
King's Park,0.6666666666666666,0.0,1.8333333333333333,2024-07-01 02:00:00
King's Park,1.5,0.0,0.3333333333333333,2024-07-01 03:00:00
King's Park,1.1666666666666667,0.0,0.8333333333333334,2024-07-01 04:00:00
King's Park,2.3333333333333335,0.0,1.6666666666666667,2024-07-01 05:00:00
King's Park,21.0,0.0,18.166666666666668,2024-07-01 06:00:00
King's Park,52.833333333333336,0.0,57.666666666666664,2024-07-01 07:00:00
King's Park,225.16666666666666,78.66666666666667,175.5,2024-07-01 08:00:00
King's Park,202.16666666666666,17.333333333333332,185.83333333333334,2024-07-01 09:00:00
King's Park,381.1666666666667,107.5,163.66666666666666,2024-07-01 10:00:00
King's Park,849.0,437.0,214.83333333333334,2024-07-01 11:00:00
King's Park,960.8333333333334,766.5,285.0,2024-07-01 12:00:00
King's Park,757.8333333333334,363.6666666666667,376.0,2024-07-01 13:00:00
King's Park,438.5,342.8333333333333,308.5,2024-07-01 14:00:00
King's Park,739.0,583.6666666666666,255.16666666666666,2024-07-01 15:00:00
King's Park,508.3333333333333,411.1666666666667,243.16666666666666,2024-07-01 16:00:00
King's Park,93.33333333333333,19.0,88.5,2024-07-01 17:00:00
King's Park,34.5,0.8333333333333334,38.0,2024-07-01 18:00:00
King's Park,1.0,0.0,3.8333333333333335,2024-07-01 19:00:00
King's Park,0.0,0.0,3.1666666666666665,2024-07-01 20:00:00
King's Park,0.0,0.0,2.5,2024-07-01 21:00:00
King's Park,0.0,0.0,1.0,2024-07-01 22:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-01 23:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-02 00:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-02 01:00:00
Kau Sai Chau,0.0,0.5,0.0,2024-07-02 02:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-02 03:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-02 04:00:00
Kau Sai Chau,1.8333333333333333,0.3333333333333333,1.8333333333333333,2024-07-02 05:00:00
Kau Sai Chau,65.5,20.166666666666668,60.5,2024-07-02 06:00:00
Kau Sai Chau,160.5,18.5,150.16666666666666,2024-07-02 07:00:00
Kau Sai Chau,262.0,15.166666666666666,247.5,2024-07-02 08:00:00
Kau Sai Chau,454.8333333333333,100.0,367.8333333333333,2024-07-02 09:00:00
Kau Sai Chau,554.6666666666666,151.83333333333334,408.0,2024-07-02 10:00:00
Kau Sai Chau,365.0,19.166666666666668,324.0,2024-07-02 11:00:00
Kau Sai Chau,639.3333333333334,106.16666666666667,476.0,2024-07-02 12:00:00
Kau Sai Chau,570.0,157.0,393.6666666666667,2024-07-02 13:00:00
Kau Sai Chau,490.8333333333333,162.0,331.8333333333333,2024-07-02 14:00:00
Kau Sai Chau,413.1666666666667,96.16666666666667,328.3333333333333,2024-07-02 15:00:00
Kau Sai Chau,309.6666666666667,133.0,216.5,2024-07-02 16:00:00
Kau Sai Chau,150.83333333333334,54.5,119.33333333333333,2024-07-02 17:00:00
Kau Sai Chau,53.166666666666664,1.1666666666666667,51.666666666666664,2024-07-02 18:00:00
Kau Sai Chau,1.5,0.5,1.3333333333333333,2024-07-02 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-02 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-02 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-02 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-02 23:00:00
King's Park,0.0,0.0,3.1666666666666665,2024-07-02 00:00:00
King's Park,0.0,0.0,2.0,2024-07-02 01:00:00
King's Park,0.0,0.0,2.6666666666666665,2024-07-02 02:00:00
King's Park,0.0,0.0,3.5,2024-07-02 03:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-02 04:00:00
King's Park,0.3333333333333333,0.0,2.0,2024-07-02 05:00:00
King's Park,28.0,0.0,19.333333333333332,2024-07-02 06:00:00
King's Park,79.5,0.0,72.66666666666667,2024-07-02 07:00:00
King's Park,151.66666666666666,7.0,123.33333333333333,2024-07-02 08:00:00
King's Park,214.66666666666666,0.8333333333333334,206.83333333333334,2024-07-02 09:00:00
King's Park,352.0,87.33333333333333,249.66666666666666,2024-07-02 10:00:00
King's Park,315.5,112.0,366.0,2024-07-02 11:00:00
King's Park,629.5,133.16666666666666,391.3333333333333,2024-07-02 12:00:00
King's Park,556.8333333333334,62.5,400.5,2024-07-02 13:00:00
King's Park,555.3333333333334,145.83333333333334,372.1666666666667,2024-07-02 14:00:00
King's Park,339.3333333333333,54.833333333333336,264.0,2024-07-02 15:00:00
King's Park,224.33333333333334,125.5,245.66666666666666,2024-07-02 16:00:00
King's Park,107.66666666666667,16.166666666666668,95.33333333333333,2024-07-02 17:00:00
King's Park,44.833333333333336,1.0,40.833333333333336,2024-07-02 18:00:00
King's Park,2.6666666666666665,0.0,4.0,2024-07-02 19:00:00
King's Park,0.0,0.0,2.3333333333333335,2024-07-02 20:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-02 21:00:00
King's Park,0.0,0.0,3.3333333333333335,2024-07-02 22:00:00
King's Park,0.0,0.0,2.5,2024-07-02 23:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-03 00:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-03 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 04:00:00
Kau Sai Chau,1.5,0.0,1.3333333333333333,2024-07-03 05:00:00
Kau Sai Chau,68.5,111.83333333333333,45.333333333333336,2024-07-03 06:00:00
Kau Sai Chau,264.6666666666667,365.0,132.0,2024-07-03 07:00:00
Kau Sai Chau,500.8333333333333,559.3333333333334,182.66666666666666,2024-07-03 08:00:00
Kau Sai Chau,791.0,837.0,164.66666666666666,2024-07-03 09:00:00
Kau Sai Chau,857.1666666666666,810.3333333333334,137.83333333333334,2024-07-03 10:00:00
Kau Sai Chau,987.8333333333334,786.5,213.66666666666666,2024-07-03 11:00:00
Kau Sai Chau,748.5,452.0,285.1666666666667,2024-07-03 12:00:00
Kau Sai Chau,679.8333333333334,397.5,259.3333333333333,2024-07-03 13:00:00
Kau Sai Chau,839.5,734.5,164.5,2024-07-03 14:00:00
Kau Sai Chau,638.8333333333334,555.6666666666666,206.66666666666666,2024-07-03 15:00:00
Kau Sai Chau,481.8333333333333,640.8333333333334,110.66666666666667,2024-07-03 16:00:00
Kau Sai Chau,348.6666666666667,453.5,82.5,2024-07-03 17:00:00
Kau Sai Chau,84.16666666666667,100.33333333333333,52.666666666666664,2024-07-03 18:00:00
Kau Sai Chau,1.3333333333333333,0.0,1.0,2024-07-03 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-03 23:00:00
King's Park,0.0,0.0,3.1666666666666665,2024-07-03 00:00:00
King's Park,0.0,0.0,2.6666666666666665,2024-07-03 01:00:00
King's Park,0.0,0.0,1.6666666666666667,2024-07-03 02:00:00
King's Park,0.0,0.0,1.3333333333333333,2024-07-03 03:00:00
King's Park,0.0,0.0,2.8333333333333335,2024-07-03 04:00:00
King's Park,1.0,0.0,2.8333333333333335,2024-07-03 05:00:00
King's Park,64.5,0.5,20.666666666666668,2024-07-03 06:00:00
King's Park,184.0,1.5,87.5,2024-07-03 07:00:00
King's Park,430.6666666666667,403.5,196.33333333333334,2024-07-03 08:00:00
King's Park,577.8333333333334,397.5,254.66666666666666,2024-07-03 09:00:00
King's Park,726.3333333333334,597.3333333333334,237.83333333333334,2024-07-03 10:00:00
King's Park,527.1666666666666,532.0,246.0,2024-07-03 11:00:00
King's Park,854.3333333333334,761.1666666666666,198.33333333333334,2024-07-03 12:00:00
King's Park,994.5,657.5,234.33333333333334,2024-07-03 13:00:00
King's Park,861.8333333333334,907.6666666666666,101.83333333333333,2024-07-03 14:00:00
King's Park,744.0,877.3333333333334,78.33333333333333,2024-07-03 15:00:00
King's Park,448.5,751.5,100.66666666666667,2024-07-03 16:00:00
King's Park,283.8333333333333,694.5,78.5,2024-07-03 17:00:00
King's Park,80.5,209.83333333333334,46.333333333333336,2024-07-03 18:00:00
King's Park,0.6666666666666666,0.0,4.833333333333333,2024-07-03 19:00:00
King's Park,0.0,0.0,2.8333333333333335,2024-07-03 20:00:00
King's Park,0.0,0.0,1.0,2024-07-03 21:00:00
King's Park,0.0,0.0,1.5,2024-07-03 22:00:00
King's Park,0.0,0.0,2.8333333333333335,2024-07-03 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 04:00:00
Kau Sai Chau,1.3333333333333333,0.0,1.0,2024-07-04 05:00:00
Kau Sai Chau,101.16666666666667,315.0,44.833333333333336,2024-07-04 06:00:00
Kau Sai Chau,292.1666666666667,203.16666666666666,201.66666666666666,2024-07-04 07:00:00
Kau Sai Chau,311.8333333333333,222.66666666666666,171.5,2024-07-04 08:00:00
Kau Sai Chau,455.0,216.16666666666666,278.3333333333333,2024-07-04 09:00:00
Kau Sai Chau,917.6666666666666,781.0,219.0,2024-07-04 10:00:00
Kau Sai Chau,1066.0,856.6666666666666,218.0,2024-07-04 11:00:00
Kau Sai Chau,1055.3333333333333,861.8333333333334,170.16666666666666,2024-07-04 12:00:00
Kau Sai Chau,729.8333333333334,435.1666666666667,281.8333333333333,2024-07-04 13:00:00
Kau Sai Chau,615.0,372.6666666666667,269.1666666666667,2024-07-04 14:00:00
Kau Sai Chau,761.1666666666666,730.6666666666666,201.5,2024-07-04 15:00:00
Kau Sai Chau,556.5,728.3333333333334,122.33333333333333,2024-07-04 16:00:00
Kau Sai Chau,291.1666666666667,383.8333333333333,74.83333333333333,2024-07-04 17:00:00
Kau Sai Chau,91.5,157.5,40.333333333333336,2024-07-04 18:00:00
Kau Sai Chau,2.0,0.8333333333333334,1.8333333333333333,2024-07-04 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-04 23:00:00
King's Park,0.0,0.0,1.5,2024-07-04 00:00:00
King's Park,0.0,0.0,2.5,2024-07-04 01:00:00
King's Park,0.0,0.0,1.5,2024-07-04 02:00:00
King's Park,0.0,0.0,1.1666666666666667,2024-07-04 03:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-04 04:00:00
King's Park,0.8333333333333334,0.0,3.3333333333333335,2024-07-04 05:00:00
King's Park,99.16666666666667,0.3333333333333333,50.5,2024-07-04 06:00:00
King's Park,188.66666666666666,1.8333333333333333,100.66666666666667,2024-07-04 07:00:00
King's Park,162.33333333333334,17.166666666666668,73.5,2024-07-04 08:00:00
King's Park,661.6666666666666,469.1666666666667,230.0,2024-07-04 09:00:00
King's Park,678.0,636.1666666666666,220.83333333333334,2024-07-04 10:00:00
King's Park,288.5,176.0,291.1666666666667,2024-07-04 11:00:00
King's Park,193.5,11.833333333333334,203.5,2024-07-04 12:00:00
King's Park,58.333333333333336,0.16666666666666666,59.166666666666664,2024-07-04 13:00:00
King's Park,435.5,100.5,297.5,2024-07-04 14:00:00
King's Park,744.0,598.8333333333334,203.33333333333334,2024-07-04 15:00:00
King's Park,519.5,718.5,95.16666666666667,2024-07-04 16:00:00
King's Park,308.0,628.8333333333334,77.16666666666667,2024-07-04 17:00:00
King's Park,86.5,265.8333333333333,35.666666666666664,2024-07-04 18:00:00
King's Park,0.6666666666666666,0.0,3.6666666666666665,2024-07-04 19:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-04 20:00:00
King's Park,0.0,0.0,2.0,2024-07-04 21:00:00
King's Park,0.0,0.0,1.1666666666666667,2024-07-04 22:00:00
King's Park,0.0,0.0,1.5,2024-07-04 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 02:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-05 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 04:00:00
Kau Sai Chau,1.1666666666666667,0.3333333333333333,0.8333333333333334,2024-07-05 05:00:00
Kau Sai Chau,57.833333333333336,157.16666666666666,26.0,2024-07-05 06:00:00
Kau Sai Chau,126.16666666666667,145.0,59.833333333333336,2024-07-05 07:00:00
Kau Sai Chau,567.3333333333334,791.5,114.83333333333333,2024-07-05 08:00:00
Kau Sai Chau,806.6666666666666,854.1666666666666,167.16666666666666,2024-07-05 09:00:00
Kau Sai Chau,937.3333333333334,895.1666666666666,140.83333333333334,2024-07-05 10:00:00
Kau Sai Chau,1007.0,915.6666666666666,106.0,2024-07-05 11:00:00
Kau Sai Chau,1016.8333333333334,922.5,76.83333333333333,2024-07-05 12:00:00
Kau Sai Chau,985.3333333333334,919.3333333333334,74.66666666666667,2024-07-05 13:00:00
Kau Sai Chau,888.8333333333334,907.3333333333334,68.33333333333333,2024-07-05 14:00:00
Kau Sai Chau,738.1666666666666,870.0,70.16666666666667,2024-07-05 15:00:00
Kau Sai Chau,315.5,396.1666666666667,97.16666666666667,2024-07-05 16:00:00
Kau Sai Chau,206.83333333333334,262.1666666666667,69.5,2024-07-05 17:00:00
Kau Sai Chau,95.16666666666667,185.66666666666666,33.333333333333336,2024-07-05 18:00:00
Kau Sai Chau,3.0,0.6666666666666666,2.6666666666666665,2024-07-05 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-05 23:00:00
King's Park,0.0,0.0,1.6666666666666667,2024-07-05 00:00:00
King's Park,0.0,0.0,1.5,2024-07-05 01:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-05 02:00:00
King's Park,0.0,0.0,1.5,2024-07-05 03:00:00
King's Park,0.0,0.0,1.6666666666666667,2024-07-05 04:00:00
King's Park,0.8333333333333334,0.0,1.1666666666666667,2024-07-05 05:00:00
King's Park,82.5,0.5,39.666666666666664,2024-07-05 06:00:00
King's Park,133.16666666666666,0.8333333333333334,95.16666666666667,2024-07-05 07:00:00
King's Park,358.1666666666667,181.5,152.66666666666666,2024-07-05 08:00:00
King's Park,452.8333333333333,386.0,213.5,2024-07-05 09:00:00
King's Park,735.5,261.6666666666667,244.5,2024-07-05 10:00:00
King's Park,303.5,5.333333333333333,277.0,2024-07-05 11:00:00
King's Park,393.5,241.33333333333334,257.3333333333333,2024-07-05 12:00:00
King's Park,765.6666666666666,472.3333333333333,259.0,2024-07-05 13:00:00
King's Park,957.5,705.5,206.66666666666666,2024-07-05 14:00:00
King's Park,466.3333333333333,528.6666666666666,150.16666666666666,2024-07-05 15:00:00
King's Park,471.0,699.0,83.16666666666667,2024-07-05 16:00:00
King's Park,141.66666666666666,302.6666666666667,63.0,2024-07-05 17:00:00
King's Park,61.5,179.66666666666666,28.833333333333332,2024-07-05 18:00:00
King's Park,1.5,0.0,3.1666666666666665,2024-07-05 19:00:00
King's Park,0.0,0.0,2.0,2024-07-05 20:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-05 21:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-05 22:00:00
King's Park,0.0,0.0,3.0,2024-07-05 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 04:00:00
Kau Sai Chau,1.0,0.3333333333333333,0.8333333333333334,2024-07-06 05:00:00
Kau Sai Chau,40.166666666666664,86.5,24.833333333333332,2024-07-06 06:00:00
Kau Sai Chau,44.666666666666664,0.16666666666666666,42.666666666666664,2024-07-06 07:00:00
Kau Sai Chau,318.6666666666667,303.6666666666667,160.16666666666666,2024-07-06 08:00:00
Kau Sai Chau,204.33333333333334,5.833333333333333,193.83333333333334,2024-07-06 09:00:00
Kau Sai Chau,340.1666666666667,153.16666666666666,193.83333333333334,2024-07-06 10:00:00
Kau Sai Chau,914.8333333333334,722.1666666666666,187.33333333333334,2024-07-06 11:00:00
Kau Sai Chau,1064.6666666666667,895.1666666666666,146.16666666666666,2024-07-06 12:00:00
Kau Sai Chau,1029.5,904.1666666666666,129.66666666666666,2024-07-06 13:00:00
Kau Sai Chau,896.5,887.5,92.83333333333333,2024-07-06 14:00:00
Kau Sai Chau,743.1666666666666,855.8333333333334,83.16666666666667,2024-07-06 15:00:00
Kau Sai Chau,544.0,788.8333333333334,73.0,2024-07-06 16:00:00
Kau Sai Chau,238.16666666666666,392.8333333333333,64.16666666666667,2024-07-06 17:00:00
Kau Sai Chau,96.0,159.0,38.666666666666664,2024-07-06 18:00:00
Kau Sai Chau,2.1666666666666665,0.8333333333333334,2.0,2024-07-06 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-06 22:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.16666666666666666,2024-07-06 23:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-06 00:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-06 01:00:00
King's Park,0.0,0.0,1.1666666666666667,2024-07-06 02:00:00
King's Park,0.0,0.0,1.0,2024-07-06 03:00:00
King's Park,0.0,0.0,1.0,2024-07-06 04:00:00
King's Park,0.6666666666666666,0.0,3.5,2024-07-06 05:00:00
King's Park,50.5,0.16666666666666666,19.166666666666668,2024-07-06 06:00:00
King's Park,306.3333333333333,11.166666666666666,63.333333333333336,2024-07-06 07:00:00
King's Park,211.0,17.666666666666668,159.0,2024-07-06 08:00:00
King's Park,525.1666666666666,408.0,130.0,2024-07-06 09:00:00
King's Park,921.0,881.1666666666666,123.33333333333333,2024-07-06 10:00:00
King's Park,687.6666666666666,369.0,290.1666666666667,2024-07-06 11:00:00
King's Park,790.5,524.6666666666666,257.1666666666667,2024-07-06 12:00:00
King's Park,255.33333333333334,155.33333333333334,183.5,2024-07-06 13:00:00
King's Park,536.0,297.1666666666667,156.83333333333334,2024-07-06 14:00:00
King's Park,774.1666666666666,852.5,122.0,2024-07-06 15:00:00
King's Park,532.3333333333334,802.1666666666666,66.0,2024-07-06 16:00:00
King's Park,277.6666666666667,578.8333333333334,73.66666666666667,2024-07-06 17:00:00
King's Park,71.33333333333333,131.5,37.5,2024-07-06 18:00:00
King's Park,1.0,0.0,3.6666666666666665,2024-07-06 19:00:00
King's Park,0.0,0.0,1.1666666666666667,2024-07-06 20:00:00
King's Park,0.0,0.0,2.5,2024-07-06 21:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-06 22:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-06 23:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.16666666666666666,2024-07-07 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-07 01:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-07 02:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-07 03:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-07 04:00:00
Kau Sai Chau,1.8333333333333333,0.5,1.6666666666666667,2024-07-07 05:00:00
Kau Sai Chau,87.83333333333333,265.0,41.166666666666664,2024-07-07 06:00:00
Kau Sai Chau,243.0,283.3333333333333,150.66666666666666,2024-07-07 07:00:00
Kau Sai Chau,371.1666666666667,426.5,131.83333333333334,2024-07-07 08:00:00
Kau Sai Chau,799.5,830.5,183.5,2024-07-07 09:00:00
Kau Sai Chau,802.1666666666666,671.0,210.66666666666666,2024-07-07 10:00:00
Kau Sai Chau,622.5,361.1666666666667,251.5,2024-07-07 11:00:00
Kau Sai Chau,519.3333333333334,271.1666666666667,214.16666666666666,2024-07-07 12:00:00
Kau Sai Chau,457.8333333333333,214.83333333333334,214.0,2024-07-07 13:00:00
Kau Sai Chau,457.0,206.33333333333334,267.1666666666667,2024-07-07 14:00:00
Kau Sai Chau,837.6666666666666,781.1666666666666,234.0,2024-07-07 15:00:00
Kau Sai Chau,469.6666666666667,511.6666666666667,151.33333333333334,2024-07-07 16:00:00
Kau Sai Chau,278.8333333333333,414.8333333333333,108.33333333333333,2024-07-07 17:00:00
Kau Sai Chau,87.5,118.33333333333333,52.666666666666664,2024-07-07 18:00:00
Kau Sai Chau,3.0,0.0,3.0,2024-07-07 19:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-07 20:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-07 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-07 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-07 23:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-07 00:00:00
King's Park,0.0,0.0,1.3333333333333333,2024-07-07 01:00:00
King's Park,0.0,0.0,1.1666666666666667,2024-07-07 02:00:00
King's Park,0.0,0.0,1.5,2024-07-07 03:00:00
King's Park,0.0,0.0,1.0,2024-07-07 04:00:00
King's Park,0.5,0.0,2.5,2024-07-07 05:00:00
King's Park,74.83333333333333,0.8333333333333334,24.166666666666668,2024-07-07 06:00:00
King's Park,276.6666666666667,5.333333333333333,84.33333333333333,2024-07-07 07:00:00
King's Park,340.0,368.5,130.83333333333334,2024-07-07 08:00:00
King's Park,764.5,541.8333333333334,132.33333333333334,2024-07-07 09:00:00
King's Park,929.5,799.3333333333334,154.16666666666666,2024-07-07 10:00:00
King's Park,1036.5,774.5,144.0,2024-07-07 11:00:00
King's Park,899.5,811.3333333333334,197.33333333333334,2024-07-07 12:00:00
King's Park,797.8333333333334,365.5,253.0,2024-07-07 13:00:00
King's Park,717.3333333333334,258.5,262.6666666666667,2024-07-07 14:00:00
King's Park,672.6666666666666,745.8333333333334,229.5,2024-07-07 15:00:00
King's Park,536.1666666666666,603.8333333333334,150.83333333333334,2024-07-07 16:00:00
King's Park,338.5,501.0,141.0,2024-07-07 17:00:00
King's Park,110.66666666666667,270.8333333333333,77.5,2024-07-07 18:00:00
King's Park,2.3333333333333335,0.0,5.666666666666667,2024-07-07 19:00:00
King's Park,0.0,0.0,2.3333333333333335,2024-07-07 20:00:00
King's Park,0.0,0.0,1.3333333333333333,2024-07-07 21:00:00
King's Park,0.0,0.0,2.5,2024-07-07 22:00:00
King's Park,0.0,0.0,1.8333333333333333,2024-07-07 23:00:00
Kau Sai Chau,1.0,0.0,1.0,2024-07-08 00:00:00
Kau Sai Chau,0.16666666666666666,0.16666666666666666,0.0,2024-07-08 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-08 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-08 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-08 04:00:00
Kau Sai Chau,1.3333333333333333,0.0,1.3333333333333333,2024-07-08 05:00:00
Kau Sai Chau,78.16666666666667,242.83333333333334,35.166666666666664,2024-07-08 06:00:00
Kau Sai Chau,274.3333333333333,531.1666666666666,77.16666666666667,2024-07-08 07:00:00
Kau Sai Chau,362.8333333333333,419.3333333333333,125.66666666666667,2024-07-08 08:00:00
Kau Sai Chau,372.1666666666667,200.33333333333334,203.33333333333334,2024-07-08 09:00:00
Kau Sai Chau,786.0,610.0,229.16666666666666,2024-07-08 10:00:00
Kau Sai Chau,881.1666666666666,692.0,190.0,2024-07-08 11:00:00
Kau Sai Chau,1040.1666666666667,786.1666666666666,235.33333333333334,2024-07-08 12:00:00
Kau Sai Chau,905.1666666666666,724.5,185.5,2024-07-08 13:00:00
Kau Sai Chau,883.8333333333334,834.5,124.83333333333333,2024-07-08 14:00:00
Kau Sai Chau,769.1666666666666,726.0,201.33333333333334,2024-07-08 15:00:00
Kau Sai Chau,455.5,370.8333333333333,226.33333333333334,2024-07-08 16:00:00
Kau Sai Chau,271.1666666666667,450.6666666666667,91.5,2024-07-08 17:00:00
Kau Sai Chau,97.83333333333333,112.33333333333333,49.666666666666664,2024-07-08 18:00:00
Kau Sai Chau,3.3333333333333335,0.16666666666666666,3.1666666666666665,2024-07-08 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-08 20:00:00
Kau Sai Chau,0.0,0.3333333333333333,0.0,2024-07-08 21:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-07-08 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-07-08 23:00:00
King's Park,0.0,0.0,2.0,2024-07-08 00:00:00
King's Park,0.0,0.0,2.0,2024-07-08 01:00:00
King's Park,0.0,0.0,2.1666666666666665,2024-07-08 02:00:00
King's Park,0.0,0.0,1.3333333333333333,2024-07-08 03:00:00
King's Park,0.0,0.0,2.6666666666666665,2024-07-08 04:00:00
King's Park,0.6666666666666666,0.0,3.6666666666666665,2024-07-08 05:00:00
King's Park,51.166666666666664,0.5,25.833333333333332,2024-07-08 06:00:00
King's Park,171.33333333333334,5.0,92.66666666666667,2024-07-08 07:00:00
King's Park,241.83333333333334,166.5,140.83333333333334,2024-07-08 08:00:00
King's Park,255.5,221.0,202.83333333333334,2024-07-08 09:00:00
King's Park,553.8333333333334,164.33333333333334,227.5,2024-07-08 10:00:00
King's Park,857.1666666666666,299.1666666666667,270.6666666666667,2024-07-08 11:00:00
